count,title,link,cover image url,ground truth
380,Did a Pink Volcano Erupt in New Zealand?,https://www.snopes.com/fact-check/pink-volcano/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/shutterstock_124802173.jpg?resize=542,305",false
381,Do Leaked Photographs Show ‘Muslim Symbols’ in Obama’s White House?,https://www.snopes.com/fact-check/obama-white-house-muslim/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/obama_muslim_white_house_rooms_feature.jpg?resize=542,305",false
382,Did a Little Girl Call President Trump a ‘Disgrace to the World’?,https://www.snopes.com/fact-check/trump-disgrace-world-girl/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/Screen-Shot-2017-05-08-at-11.18.01-AM.png?resize=542,305",false
383,Did Martin Luther King Jr. ‘Flip the Bird’ at a Photographer?,https://www.snopes.com/fact-check/mlk-flip-off/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/MLK_bird_flip_photo_feature.jpg?resize=542,305",false
384,Did Astronauts Remove Their Helmets on the ‘Moon’?,https://www.snopes.com/fact-check/astronauts-helmets-moon/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/no_helmets_moon_feature.jpg?resize=542,305",false
385,Native Americans Shot Down an Airplane with Arrows?,https://www.snopes.com/fact-check/native-americans-airplane-arrows/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/plane_arrows_feature.jpg?resize=542,305",false
386,Was a Baby Born Holding an IUD?,https://www.snopes.com/fact-check/baby-born-holding-iud/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/baby_IUD_hand_feature.jpg?resize=542,305",miscaptioned
387,Did a Canadian Woman Wear a ‘My Legs Are Open for Refugees’ Sign?,https://www.snopes.com/fact-check/legs-open-refugees-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/legs_open_refugees_feature.jpg?resize=542,305",false
388,The Maiken and the Birth of an Island,https://www.snopes.com/fact-check/birth-of-an-island/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/maiken_island_fb.jpg?resize=542,305",true
389,Six Flags Roller Coaster Flooding,https://www.snopes.com/fact-check/six-flags-flooding-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/six-flags-flooding-2016.png?resize=542,305",miscaptioned
390,Did ‘Nazis’ Tape an Antifa Member to a Box?,https://www.snopes.com/fact-check/duct-tape-antifa/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/Screen-Shot-2017-05-02-at-2.01.31-PM.png?resize=542,305",false
391,Did a Car Run Over Trump Protesters on a Highway?,https://www.snopes.com/fact-check/run-over-trump-protesters/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/shutterstock_260916803.jpg?resize=542,305",mostly-false
392,Clouds Over Mount Fuji,https://www.snopes.com/fact-check/clouds-over-mount-fuji/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/shutterstock_163030574.jpg?resize=542,305",mostly-false
393,Did Bill Nye Say Gender is Determined ‘by Your Chromosomes?’,https://www.snopes.com/fact-check/bill-nye-gender-chromosomes/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/shutterstock_571411132.jpg?resize=542,305",false
394,Is the ‘Water Bending’ Squirrel Real?,https://www.snopes.com/fact-check/water-bending-squirrel/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/waterbending_squirrel_faux_feature.jpg?resize=542,305",false
395,Trump Caught Tweeting at Mar-a-Lago?,https://www.snopes.com/fact-check/trump-caught-tweeting/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/donald_trump_welfare_fb.jpg?resize=542,305",false
396,Was Pot Planted in Potholes in Portland?,https://www.snopes.com/fact-check/pot-potholes-portland/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/potholes_faux_feature.jpg?resize=542,305",false
397,Is This a Real ‘Sea Roach’?,https://www.snopes.com/fact-check/sea-roach/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/sea_mite_faux_feature.jpg?resize=542,305",false
398,Did It Rain Black Stones on Turkey?,https://www.snopes.com/fact-check/black-stones-rain-turkey/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/blackstones.jpg?resize=542,305",false
399,‘Hammerhead Salamander’ Photograph,https://www.snopes.com/fact-check/diplocaulus-model-photo-hoax/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/13062149_585502864959993_7846039228093689652_n.jpg?resize=542,305",false
400,Was Paul Walker’s Ghost Spotted on a ‘Fast and Furious’ Movie Set?,https://www.snopes.com/fact-check/paul-walkers-ghost/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/shutterstock_31983661.jpg?resize=542,305",false
401,Was a ‘Lost Pygmy Tribe’ Discovered on an Indonesian Bicycle Trail?,https://www.snopes.com/fact-check/indonesia-lost-tribe/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/indonesian_mante_trbe_video_fb.jpg?resize=542,305",unproven
402,More New England Patriots Players Attended White House Super Bowl Ceremony in 2015 than 2017?,https://www.snopes.com/fact-check/patriots-white-house-attendance/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/patriots_crowd_size_feature.jpg?resize=542,305",mixture
403,Did Doctors Discover a Live Cockroach in a Patient’s Chest in Zimbabwe?,https://www.snopes.com/fact-check/cockroach-zimbabwe-x-ray/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/cockroach_xray_faux_feature.jpg?resize=542,305",false
404,Did Marilyn Monroe and Elizabeth Taylor Pose Together?,https://www.snopes.com/fact-check/marilyn-monroe-liz-taylor/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/marilyn_monroe_elizabeth_tyler_feature.jpg?resize=542,305",false
405,Is the ‘Human Nacho Spa Treatment’ Real?,https://www.snopes.com/fact-check/human-nacho-spa-treatment/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/nacho_spa_meme_feature.jpg?resize=542,305",false
406,Did a Cleveland Fox Affiliate Label a Black Murder Suspect ‘Dark White’?,https://www.snopes.com/fact-check/wjw-dark-white-steve-stephens/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/dark_white_faux_feature.jpg?resize=542,305",false
407,Nabisco Announces ‘Graeter’s Black Raspberry Chocolate Chip Oreos’?,https://www.snopes.com/fact-check/black-raspberry-chocolate-chip-oreos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/black_raspberry_oreo_feature.jpg?resize=542,305",false
408,Are United Airlines Passengers Wearing Crash Helmets?,https://www.snopes.com/fact-check/united-passengers-crash-helmets/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/shutterstock_234242878.jpg?resize=542,305",false
409,Was This Huge Explosion Caused by the ‘MOAB’ in Afghanistan?,https://www.snopes.com/fact-check/explosion-moab-afghanistan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/MOAB_video_feature.jpg?resize=542,305",false
410,Plane with Landing Gear Failure Saved by Truck?,https://www.snopes.com/fact-check/a-truckin-miracle/,"https://us-east-1.tchyn.io/snopes-production/uploads/2014/11/nissanad.jpg?resize=542,305",false
411,Did Donald Trump Sign an Executive Order to Buy Ivanka’s Chametz?,https://www.snopes.com/fact-check/trump-ivanka-chametz/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Trump_chametz_feature.jpg?resize=542,305",false
412,John Lennon Plays Guitar for Spock?,https://www.snopes.com/fact-check/lennon-guitar-spock-elvis/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/spock-and-john-lennon_feature.jpg?resize=542,305",false
413,Did Southwest Airlines Change Their Slogan After United Airlines Controversy?,https://www.snopes.com/fact-check/southwest-airlines-slogan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Southwest_logo_feature.jpg?resize=542,305",false
414,Does the ‘Blood of Jesus’ Flower Only Bloom During Holy Week?,https://www.snopes.com/fact-check/blood-of-jesus-flower/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/shutterstock_598397000-1.jpg?resize=542,305",false
415,Does United Airlines Have an Armed ‘Seating and Apparel’ Division?,https://www.snopes.com/fact-check/united-airlines-seating-and-apparel/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/United_airelines_customer_service_feature.jpg?resize=542,305",false
416,Did President Trump Have Diarrhea on the Golf Course?,https://www.snopes.com/fact-check/trump-diarrhea-golf-course/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/trump_diarhea_feature.jpg?resize=542,305",false
417,Astronaut Carving on Ancient Spanish Cathedral?,https://www.snopes.com/fact-check/a-spanish-mystery/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/astronaut_carving_feature.jpg?resize=542,305",miscaptioned
418,‘Gates of Heaven’ Photograph,https://www.snopes.com/fact-check/gates-of-heaven/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/heavens-gate.jpg?resize=542,305",false
419,Are Blue Strawberries Real?,https://www.snopes.com/fact-check/blue-strawberries/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/blue_strawberries_feature.jpg?resize=542,305",false
420,The Place Where Two Oceans Meet,https://www.snopes.com/fact-check/merging-oceans/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/03/twooceans.jpg?resize=535,305",miscaptioned
421,Video: Dozens of Muslims Tortured in Burma?,https://www.snopes.com/fact-check/muslim-torture-burma-malaysia-grup-gerak-khas/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/malaysian_special_forces_fb.jpg?resize=542,305",unproven
422,Was a Centuries-Old Underground City Discovered Beneath Cades Cove?,https://www.snopes.com/fact-check/underground-city-cades-cove/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Derinkuyu_cave_fb.jpg?resize=542,305",false
423,Does This Video Show a Plane Landing Safely After Losing a Wing?,https://www.snopes.com/fact-check/plane-loses-wing/,"https://us-east-1.tchyn.io/snopes-production/uploads/2014/07/onewing.jpg?resize=542,305",false
424,Did This Man Shoot and Kill a Hibernating Bear?,https://www.snopes.com/fact-check/kill-hibernating-bear/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/bear_hunting_feature.jpg?resize=542,305",false
425,Is a ‘Do Not Cross This Field’ Bull Warning Sign Real?,https://www.snopes.com/fact-check/bull-warning-sign-field/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/cross_field_sign2_feature.jpg?resize=542,305",true
426,Great White Sharks Spotted in Mississippi River?,https://www.snopes.com/fact-check/great-white-sharks-spotted-in-mississippi-river/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Bullshark.jpg?resize=542,305",false
427,Pregnant Melania Trump Stands in Front of Jet?,https://www.snopes.com/fact-check/melania-trump-jet/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/melania_pregnant_plane_feature.jpg?resize=542,305",true
428,"Were the Words ‘Hail Satan’ Hidden on the United States $10,000 Bill?",https://www.snopes.com/fact-check/hail-satan-hidden-10000-bill/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/10000_bill_hail_satan_feature.jpg?resize=542,305",false
429,Call Before You Dig! — Gas Main Explosion,https://www.snopes.com/fact-check/call-before-you-dig/,"https://us-east-1.tchyn.io/snopes-production/uploads/2013/12/gasline2.jpg?resize=542,305",miscaptioned
430,Did Paul Ryan Say He Wants to Destroy Health Care?,https://www.snopes.com/fact-check/paul-ryan-destroy-health-care/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/paul_ryan_healthcare_fb.jpg?resize=542,305",mixture
431,Is Sending Cash by U.S. Mail Illegal?,https://www.snopes.com/fact-check/sending-cash-u-s-mail-illegal/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/mailing_cash_illegal_fb.jpg?resize=542,305",false
432,Does Roger Stone Have a Tattoo of Richard Nixon on His Back?,https://www.snopes.com/fact-check/roger-stone-nixon-tattoo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/roger_stone_nixon_tattoo_feature.jpg?resize=542,305",true
433,"Chevy Suburban Merges in Front of 18-Wheeler, Kills Baby?",https://www.snopes.com/fact-check/chevy-suburban-kills-baby/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/09/chevy-suburban-vs-18-wheeler.jpg?resize=542,305",miscaptioned
434,Topiary Cats,https://www.snopes.com/fact-check/topiary-cats/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/richard-saunders1.jpg?resize=542,305",false
435,Did This Dutch Politician Put a Grilled Cheese Sandwich in His Pocket Before an Interview?,https://www.snopes.com/fact-check/cheese-phone-pocket/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/kuzu_fb.jpg?resize=542,305",false
436,Was This Man Mugged While Delivering Comic Books to His Sick Daughter?,https://www.snopes.com/fact-check/comic-book-mugging/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/hugh_jackman_comic_feature.jpg?resize=542,305",false
437,Wyoming Man Found with 30 Eyeballs in His Anal Cavity?,https://www.snopes.com/fact-check/cow-eyeballs-in-dui/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/07/coweye.jpg?resize=542,305",false
438,Were Mysterious Caves Used by the Knights Templar Recently Discovered in Shropshire?,https://www.snopes.com/fact-check/knights-templar-caves-shropshire/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/Entrance_Caynton_Hall_Cave_fb.jpg?resize=542,305",mostly-false
439,Is This a Giant Insect Called a ‘Georgian Speekle’?,https://www.snopes.com/fact-check/georgian-speekle/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/georgian_speekle_feature.jpg?resize=542,305",mostly-false
440,"Did Barack Obama Meet with Malcolm X and Martin Luther King, Jr.?",https://www.snopes.com/fact-check/obama-malcolm-x-king/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/malcom_x_obama_king_feature.jpg?resize=542,305",false
441,Drug-Running Boat,https://www.snopes.com/fact-check/drug-running-boat/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/drugs.jpg?resize=542,305",true
442,Does a Photograph Show a Dementor-Like Figure in the Sky?,https://www.snopes.com/fact-check/dementor-figure-in-sky/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/Ghost_man_dementor_shopping_feature.jpg?resize=542,305",false
443,Signs Designate Lots Reserved for Future Internment Camps?,https://www.snopes.com/fact-check/lot-reserved-for-future-internment-camp/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/lot-reserved-for-future-internment-camp-detroit.jpg?resize=542,305",false
444,Was a Japanese Baseball Stadium Repurposed as a Residential Neighborhood?,https://www.snopes.com/fact-check/osaka-baseball-stadium-neighborhood/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/osaka-stadium-featured.png?resize=542,305",miscaptioned
445,‘Livin’ on the Edge’ Truck Accident,https://www.snopes.com/fact-check/livin39-on-the-edge/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/scary2.jpg?resize=542,305",true
446,Is This a Red Blood Cell on the Tip of a Needle?,https://www.snopes.com/fact-check/red-blood-cell-tip-needle/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/bloodcell_needle_feature.jpg?resize=542,305",mixture
447,Did Stephen Miller Throw a White Power Sign?,https://www.snopes.com/fact-check/stephen-miller-white-power-hand-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/Stephen_Miller_fb.jpg?resize=542,305",false
448,Does a Photograph Show Ivanka Trump with Vladimir Putin and Wendi Murdoch?,https://www.snopes.com/fact-check/ivanka-trump-with-vladimir-putin-and-wendi-murdoch/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/putin_ivanka_feature.jpg?resize=542,305",false
449,‘Violin Island’ in Costa Rica?,https://www.snopes.com/fact-check/violin-island-in-costa-rica/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/violin_island_feature.jpg?resize=542,305",false
450,Magic Johnson’s Celebrity Crew Arrive at the NBA Playoffs?,https://www.snopes.com/fact-check/magic-johnson-celebrity-crew/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/magic_celebrity_NBA_playoff_feature.jpg?resize=542,305",false
451,Did Starbucks Place Trump’s Photo on the Floor So Every Customer Has to Step on It?,https://www.snopes.com/fact-check/starbucks-trump-photo-floor/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/starbucks_trump_doormat_feature.jpg?resize=542,305",false
